inspection_id,dba_name,facility_type,risk,address,zip,inspection_date,inspection_type,results,latitude,longitude
2614866,BITES,Food Service,Risk 1 (High),3313 N CLARK ST,60657,2025-04-01,Canvass Re-Inspection,Pass,41.94216017259626,-87.65228987037567
2614775,UCHICAGO CHILD DEVELOPMENT CENTER DREXEL,Child or Student Facilities,Risk 1 (High),5610 S DREXEL AVE,60637,2025-03-31,Canvass,Pass,41.79280909836636,-87.60392422867632
2614772,CARIBBEAN AMERICAN BAKING CO,Food Service,Risk 1 (High),1539 W HOWARD ST,60626,2025-03-31,Canvass Re-Inspection,Pass,42.0192561402212,-87.66984117416277
2614759,KLEIN'S BAKERY & CAFE,Food Service,Risk 1 (High),4155 N BROADWAY,60613,2025-03-31,Canvass Re-Inspection,Pass,41.95845951159845,-87.65287375436044
2614794,TAQUERIA  OMETEPEC GUERRERO INC.,Food Service,Risk 1 (High),4344 W 63RD ST,60629,2025-03-31,Canvass,Pass,41.77866050373662,-87.73187460420293
2614753,LOS TAMALES DE LA TIA,Food Service,Risk 1 (High),3443 W 26TH ST,60623,2025-03-31,Canvass,Pass,41.84431729748476,-87.71161124665909
2614747,"JOLA & HETMAN DELI, LTD.",Retail,Risk 1 (High),5513 W BELMONT AVE,60641,2025-03-31,Canvass,Fail,41.93848955137405,-87.76457722521602
2614818,CHECKERS & RALLY'S,Food Service,Risk 1 (High),6705 S HALSTED ST,60621,2025-03-31,License,Pass,41.77227131013158,-87.64444559780293
2614819,CHECKERS / RALLY'S,Food Service,Risk 1 (High),6705 S HALSTED ST,60621,2025-03-31,Canvass,Out of Business,41.77227131013158,-87.64444559780293
2614812,SUBWAY,Food Service,Risk 1 (High),5710 W FULLERTON AVE,60639,2025-03-31,License,Pass,41.92404417418351,-87.76894097882658
2614816,MIS TACOS MEXICAN FOOD,Food Service,Risk 1 (High),4308-4310 W MARQUETTE RD,60629,2025-03-31,Canvass,Pass,41.77139058907717,-87.7303173969806
2614787,MYSTIC ROGUE,Food Service,Risk 1 (High),6064-6070 N NORTHWEST HWY,60631,2025-03-31,Canvass Re-Inspection,Pass,41.99148225930689,-87.7978116394828
2614761,RAISING CANE'S 861,Food Service,Risk 2 (Medium),564 W TAYLOR ST,60607,2025-03-31,License,Pass,41.8698325614403,-87.64193698748218
2614822,STRING'S,Food Service,Risk 1 (High),1453 E 53RD ST,60615,2025-03-31,Canvass,Pass w/ Conditions,41.7994278540466,-87.58972048912777
2614790,ST BERNARD HOSPITAL & HEALTH CENTER,Institutional Businesses,Risk 1 (High),326 W 64TH ST,60621,2025-03-31,Canvass,Pass,41.77821515610851,-87.63346442603714
2614778,LA BAGUETTE BAKERY,Food Service,Risk 1 (High),4319 - 4321 S ASHLAND AVE,60609,2025-03-31,Canvass Re-Inspection,Pass,41.81532257802406,-87.66499445483252
2614782,PACHECO'S TACOS RESTAURANT LLC,Food Service,Risk 1 (High),7301 S KEDZIE AVE,60629,2025-03-31,Canvass Re-Inspection,Pass,41.7608061174595,-87.70251735250555
2614798,EL JACALITO,Food Service,Risk 1 (High),8465 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Pass,41.741695104855154,-87.55136104647099
2614815,SHARKS FISH  &  CHICKEN,Food Service,Risk 1 (High),1554 W MARQUETTE RD,60636,2025-03-31,Canvass Re-Inspection,Pass,41.77230550552263,-87.66379406659152
2614755,AITRON INC.,Retail,Risk 3 (Low),3741-3743 W CHICAGO,60651,2025-03-31,License Re-Inspection,Pass,41.89531259910687,-87.72036866285407
2614779,LOVE & LIGHT CAFE,Food Service,Risk 1 (High),5107 S BLACKSTONE AVE,60615,2025-03-31,Canvass,Pass,41.80218114518527,-87.59035631878895
2614801,SWEETGREEN,Food Service,Risk 1 (High),1500 E 53RD ST,60615,2025-03-31,Canvass,Pass,41.79965378379031,-87.58904895260531
2614811,"MAYA'S PIZZA, INC.",Food Service,Risk 1 (High),8550 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Pass,41.7395152198227,-87.55161786599929
2614810,JAYAKA CORPORATION,Food Service,Risk 1 (High),47 N WELLS ST,60606,2025-03-31,Canvass Re-Inspection,Pass,41.8831311527936,-87.63371346963126
2614783,JOYFUL NOISE CHRISTIAN DAYCARE,Child or Student Facilities,Risk 1 (High),4243 W NORTH AVE,60639,2025-03-31,License,Fail,41.909687088617126,-87.73302403097847
2614796,REEMY'S FOOD MARKET & TOBACCO,Retail,Risk 1 (High),1548 W MARQUETTE RD,60636,2025-03-31,Canvass,Fail,41.7723096322429,-87.66354032424076
2614797,UCHICAGO CHILD DEVELOPMENT CENTER STONY ISLAND,Child or Student Facilities,Risk 1 (High),5824 S STONY ISLAND AVE,60637,2025-03-31,Canvass,Pass,41.78890939385901,-87.58680201496979
2614760,BUSABA GARDEN THAI CUISINE,Food Service,Risk 1 (High),3246 W FOSTER AVE,60625,2025-03-31,License,Pass,41.975836120944784,-87.71058817183558
2614821,MEI FOOD,Food Service,Risk 1 (High),220 W 31ST ST,60616,2025-03-31,Canvass,Fail,41.838333031882655,-87.63257553845861
2614807,TINY TOT DAYCARE,Child or Student Facilities,Risk 1 (High),2706-2712 N LARAMIE AVE,60639,2025-03-31,Canvass Re-Inspection,Pass w/ Conditions,41.92983429526746,-87.75650794095611
2614813,PASSION T,Food Service,Risk 1 (High),400 E 69TH ST,60637,2025-03-31,Short Form Complaint,Pass,41.7694504824518,-87.61529792086748
2614799,"THE HOXTON, CHICAGO",Food Service,Risk 1 (High),200 N GREEN ST,60607,2025-03-31,Complaint,Pass w/ Conditions,41.88569919716336,-87.64878908937915
2614785,MAXI BAKERY,Food Service,Risk 1 (High),8712 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Pass,41.73694660613236,-87.55156773617517
2614766,SUBWAY,Food Service,Risk 1 (High),1958 W CHICAGO AVE,60622,2025-03-31,Canvass,Pass,41.89602257135778,-87.67699521638754
2614757,"THE STOCKYARD COFFEEHOUSE, LLC",Food Service,Risk 1 (High),558 W 37th ST,60609,2025-03-31,Canvass Re-Inspection,Pass,41.82727667488455,-87.64108341896561
2614746,TAILWIND ROASTING,Retail,Risk 3 (Low),909 W BLISS ST,60642,2025-03-31,License,Pass,41.90144751480647,-87.6512525996271
2614773,ST. THERESE SCHOOL,Child or Student Facilities,Risk 1 (High),247 W 23RD ST,60616,2025-03-31,Canvass,Pass,41.85084064345491,-87.6338055622881
2614754,CHILDREN'S HOLISTIC INTEGRATED LEARNING AND DEVELO,Child or Student Facilities,Risk 1 (High),3235 N CENTRAL AVE,60634,2025-03-31,Canvass,Fail,41.9396542640577,-87.76639051535662
2614765,BIRRIERIA OCOTLAN,Food Service,Risk 1 (High),8726 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Fail,41.73655088235199,-87.55155814958718
2614788,SUNNY VILLAGE CAFE,Food Service,Risk 1 (High),5916-5918 N W LAWRENCE AVE,60630,2025-03-31,Canvass,Pass w/ Conditions,41.96778639791089,-87.77549675923706
2614756,LITTLE LEADER'S ACADEMY,Child or Student Facilities,Risk 1 (High),1856-1858 W 69TH ST,60636,2025-03-31,Canvass Re-Inspection,Pass,41.768582372749975,-87.67105572640989
2614800,XIAOLONGKAN,Food Service,Risk 1 (High),2201 S WENTWORTH AVE,60616,2025-03-31,Canvass,Pass w/ Conditions,41.85281839386875,-87.63186166579213
2614752,LAO DER,Food Service,Risk 1 (High),3922 N ELSTON AVE,60618,2025-03-31,License,Pass,41.95230870594275,-87.71734716272289
2614808,SUBWAY SANWICH SHOP,Food Service,Risk 1 (High),5710 W FULLERTON AVE,60639,2025-03-31,Canvass,Out of Business,41.92404417418351,-87.76894097882658
2614795,ST BERNARD HOSPITAL & HEALTH CENTER,Institutional Businesses,Risk 1 (High),326 W 64TH ST,60621,2025-03-31,Canvass,Pass,41.77821515610851,-87.63346442603714
2614763,MEDITERRANEO CAFE,Food Service,Risk 1 (High),4229 N LINCOLN AVE,60618,2025-03-31,Canvass Re-Inspection,Pass,41.958678131096015,-87.68176382669273
2614789,CERMAK FRESH MARKET,Retail,Risk 1 (High),4000 W DIVERSEY AVE,60639,2025-03-31,Complaint Re-Inspection,Fail,41.9318977231462,-87.72710503045386
2614771,SUNNY VILLAGE CAFE,Food Service,Risk 1 (High),5916-5918 N W LAWRENCE AVE,60630,2025-03-31,Canvass,Pass w/ Conditions,41.96778639791089,-87.77549675923706
2614748,TIO LUIS TACOS AND CAFE,Food Service,Risk 1 (High),3856 S ARCHER AVE,60632,2025-03-31,Canvass,Fail,41.82347496793935,-87.68918179383392
2614762,LOVELYLAND LEARNING LAB CORPORATION,Child or Student Facilities,Risk 1 (High),1946-1948 W 87TH ST,60620,2025-03-31,Canvass Re-Inspection,Pass,41.735771015426245,-87.67222984544962
2614823,CHINA CITY,Food Service,Risk 1 (High),6940 S ASHLAND AVE,60636,2025-03-31,Canvass,Pass,41.767328200940014,-87.66400242735763
2614750,CHICK-FIL-A PULLMAN,Food Service,Risk 1 (High),11131 S CORLISS AVE,60628,2025-03-31,License,Pass,41.69195600663339,-87.60055824712973
2614675,DOG HAUS,Food Service,Risk 1 (High),1322 S HALSTED ST,60607,2025-03-28,License Re-Inspection,Pass,41.86481081595784,-87.64699485941388
2614680,FRANKLIN ROOM,Food Service,Risk 1 (High),675 N FRANKLIN ST,60654,2025-03-28,Canvass Re-Inspection,Pass,41.89458902484601,-87.6355063665198
2614745,THE CLARK STREET DOG,Food Service,Risk 1 (High),3040 N CLARK ST,60657,2025-03-28,Canvass,Pass,41.93741731854895,-87.64879560645429
2614678,BLACKWOOD BBQ,Food Service,Risk 1 (High),233 N Michigan AVE,60601,2025-03-28,Canvass Re-Inspection,Pass,41.886567370886944,-87.62438467059714
2614713,WALDO COONEY,Food Service,Risk 1 (High),3651 E 106TH ST,60617,2025-03-28,Canvass,Pass w/ Conditions,41.70262024867653,-87.53447529478524
2614679,EDEN SOUTH SHORE,Elders Facilities,Risk 1 (High),7156 S DORCHESTER AVE,60619,2025-03-28,Canvass Re-Inspection,Pass,41.76430277851535,-87.59109571691616
2614725,WOLF & COMPANY CHICAGO,Food Service,Risk 3 (Low),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614715,THE CARLTON AT THE LAKE,Elders Facilities,Risk 1 (High),725 W MONTROSE AVE,60613,2025-03-28,Canvass Re-Inspection,Pass,41.96175480352797,-87.64854372497662
2614738,PEACE OF MINE DESSERT AND SPECIALTY SHOP,Food Service,Risk 1 (High),408 W 71st ST,60621,2025-03-28,License,Pass,41.76545986582411,-87.63507588498743
2614707,WASHINGTON AND JANE SMITH HOME (SMITH VILLAGE),Elders Facilities,Risk 1 (High),11308 S OAKLEY AVE,60643,2025-03-28,Canvass,Pass,41.68797499871112,-87.67906436861988
2614740,PHO'S THAI CUISINE,Food Service,Risk 1 (High),3332 N LINCOLN AVE,60657,2025-03-28,Canvass Re-Inspection,Pass,41.94250592179978,-87.67079776903307
2614741,HANDY SPOT,Retail,Risk 3 (Low),200 E 35TH ST,60616,2025-03-28,License,Fail,41.83116948232424,-87.62170520883589
2614692,POKE SAN,Food Service,Risk 1 (High),701 N WELLS ST,60654,2025-03-28,Complaint Re-Inspection,Pass w/ Conditions,41.89483490659962,-87.63400677317374
2614730,TANUKI,Food Service,Risk 1 (High),3006 N SHEFFIELD AVE,60657,2025-03-28,Canvass Re-Inspection,Pass,41.93648903398478,-87.65413668138018
2614700,SWEATLODGE/REHYDRATE WATER BAR & CAFE,Food Service,Risk 1 (High),3500-3504 N CICERO AVE,60641,2025-03-28,Canvass,Pass,41.94431699793207,-87.74716146412266
2614737,MABLE'S TABLE,Food Service,Risk 1 (High),1653-1655 W CORTLAND ST,60622,2025-03-28,Canvass Re-Inspection,Pass,41.91596940930692,-87.66995937984925
2614721,TUK TUK,Food Service,Risk 1 (High),1445 W TAYLOR ST,60607,2025-03-28,Short Form Complaint,Pass,41.86920031338893,-87.66347266172151
2614729,� UNI UNI DOWNTOWN,Food Service,Risk 2 (Medium),333 S STATE ST,60604,2025-03-28,License,Pass,41.87739693703613,-87.62751493171092
2614727,WOLF & COMPANY CHICAGO,Food Service,Risk 3 (Low),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614728,AVY'S PIZZA,Food Service,Risk 1 (High),9917 S EWING AVE,60617,2025-03-28,Canvass,Pass,41.71524399093076,-87.53513029319586
2614722,THE HAT,Food Service,Risk 1 (High),1604 W NORTH AVE,60622,2025-03-28,Complaint Re-Inspection,Pass,41.91073660901789,-87.66792445283261
2614681,EDEN SOUTH SHORE,Elders Facilities,Risk 1 (High),7156 S DORCHESTER AVE,60619,2025-03-28,Canvass Re-Inspection,Pass,41.76430277851535,-87.59109571691616
2614744,LA BIZNAGA #2,Food Service,Risk 1 (High),3555-3557 N BROADWAY,60657,2025-03-28,Canvass Re-Inspection,Pass,41.94704993176384,-87.64693051797316
2614694,COCINA COMPARTIDA DE TRABAJADORES COOPERATIVISTAS,Food Service,Risk 1 (High),3654 W 16TH ST,60623,2025-03-28,Canvass,Pass,41.859058484303326,-87.71741663182038
2614688,HOTEL CHOCOLAT INC.,Food Service,Risk 2 (Medium),3334 N SOUTHPORT AVE,60657,2025-03-28,License,Pass,41.94261091789817,-87.66404204131028
2614703,MONTGOMERY PLACE,Elders Facilities,Risk 1 (High),5550 S SHORE DR,60637,2025-03-28,Canvass,Fail,41.79379656505063,-87.58056290147832
2614699,GORDITAS LOLI'S INC,Food Service,Risk 1 (High),3522 E 106th ST,60617,2025-03-28,Canvass,Pass w/ Conditions,41.70285462892792,-87.53793072622521
2614671,TAHINA KITCHEN,Food Service,Risk 1 (High),4363 W IRVING PARK RD,60641,2025-03-28,Canvass,Pass,41.9534222940483,-87.73792580800992
2614709,THE QUEEN MARY,Food Service,Risk 1 (High),2125 W DIVISION ST,60622,2025-03-28,Canvass,Pass,41.90301995592609,-87.6807273446013
2614701,TACO PROS,Food Service,Risk 1 (High),1515 E 87TH ST,60619,2025-03-28,License,Not Ready,41.7367783273685,-87.58738032711261
2614691,MABLE'S TABLE,Food Service,Risk 1 (High),1653-1655 W CORTLAND ST,60622,2025-03-28,Canvass,Pass w/ Conditions,41.91596940930692,-87.66995937984925
2614712,BEGGARS PIZZA,Food Service,Risk 1 (High),1400 E 47TH DR,60653,2025-03-28,Canvass,Pass,41.80979548271692,-87.59237386663331
2614698,JERSEY MIKES,Food Service,Risk 1 (High),1421 W TAYLOR,60607,2025-03-28,Canvass,Pass w/ Conditions,41.86921677973378,-87.66249389074504
2614724,PALETERIA LA PLAZA CORP,Food Service,Risk 1 (High),3046 N CICERO AVE,60641,2025-03-28,Canvass,Pass,41.93660298534295,-87.74694610224888
2614686,DOG HAUS,Food Service,Risk 1 (High),1322 S HALSTED ST,60607,2025-03-28,License Re-Inspection,Pass,41.86481081595784,-87.64699485941388
2614697,LATIN PATIO,Food Service,Risk 1 (High),3113-3115 N CENTRAL AVE,60634,2025-03-28,Canvass,Fail,41.93718565762282,-87.76630216275782
2614704,LEAMINGTON FOODS INC,Retail,Risk 2 (Medium),3240 W ROOSEVELT RD,60624,2025-03-28,Complaint,Pass w/ Conditions,41.866497308125936,-87.7073377871256
2614708,ROGGENART BAKER BISTRO & CAFE,Food Service,Risk 1 (High),565 W DIVERSEY PKWY,60614,2025-03-28,Canvass Re-Inspection,Pass,41.93271736139288,-87.64356390436757
2614731,"TONY'S CARRYOUT, INC.",Food Service,Risk 1 (High),101 E 47TH ST,60653,2025-03-28,Canvass,Pass,41.8091786753816,-87.62275169536825
2614689,THE ORIGINAL PANCAKE HOUSE,Food Service,Risk 1 (High),1350-1358 E 47th ST,60653,2025-03-28,Canvass,Pass,41.8097920410891,-87.59309107391604
2614723,THE SECOND CITY,Food Service,Risk 1 (High),1608-1616 N WELLS ST,60614,2025-03-28,Complaint,Pass w/ Conditions,41.91143457806736,-87.6348662530864
2614672,"G.N.P.H. #EIGHT, INC.",Food Service,Risk 1 (High),3001 N CENTRAL AVE,60634,2025-03-28,Canvass,Pass w/ Conditions,41.93502218184408,-87.76622874909998
2614714,MR QUILES MEXICAN FOOD,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-28,License Re-Inspection,Pass,41.85045102427,-87.65879785567869
2614720,WOLF & COMPANY CHICAGO,Food Service,Risk 1 (High),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614683,LA CIENEGA SUPER FOOD INC,Retail,Risk 1 (High),10736 S EWING AVE,60617,2025-03-28,Canvass,Pass,41.69981484646695,-87.53542689048246
2614739,JIMMY JOHN'S,Food Service,Risk 2 (Medium),3506 S STATE ST,60609,2025-03-28,Canvass,Pass,41.83078218057412,-87.62679017621963
2614726,WOLF & COMPANY CHICAGO,Food Service,Risk 3 (Low),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614673,HLCDC DEVELOPMENT #2,Child or Student Facilities,Risk 1 (High),4650 W MADISON ST,60644,2025-03-28,License,Fail,41.88064378804554,-87.7421719266432
2614733,THE VILLA AT WINDSOR PARK NURSING AND REHAB CENTER,Elders Facilities,Risk 1 (High),2649 E 75TH ST,60649,2025-03-28,Canvass Re-Inspection,Pass,41.75923093682706,-87.55959822228947
2614717,ANTIQUE TACO BRIDGEPORT,Food Service,Risk 1 (High),1000 W 35TH ST,60609,2025-03-28,Canvass,Pass,41.83079357609036,-87.65109166390083
2614710,SMITH VILLAGE,Elders Facilities,Risk 1 (High),2320 W 113TH PL,60643,2025-03-28,Canvass,Pass,41.68722880202984,-87.6796468584057
2614719,RICA AREPA,Food Service,Risk 1 (High),7534-7536 W ADDISON ST,60634,2025-03-28,Canvass,Pass,41.94520738059976,-87.81568964421925
2614742,PEACE OF MINE DESSERT AND SPECIALTY SHOP,Food Service,Risk 1 (High),408 W 71st ST,60621,2025-03-28,Canvass,Out of Business,41.76545986582411,-87.63507588498743
2614734,BBQ BAR,Food Service,Risk 1 (High),2520-2556 S ARCHER AVE,60608,2025-03-28,License,Fail,41.846808631424096,-87.64759074859138
2614702,LOS COMALES #3,Food Service,Risk 1 (High),1544 W 18th ST,60608,2025-03-28,Complaint,Pass,41.85791847732155,-87.66550671179006
2614711,BITES,Food Service,Risk 1 (High),3313 N CLARK ST,60657,2025-03-28,Canvass Re-Inspection,Fail,41.94216017259626,-87.65228987037567
2614630,LA MICHOACANA LOS PRIMOS,Food Service,Risk 1 (High),3252 W 55TH ST,60632,2025-03-27,Canvass,Pass,41.79359304068671,-87.70563112834054
2614661,MAX'S RESTAURANT CORPORATION,Food Service,Risk 1 (High),5300 W MADISON ST,60644,2025-03-27,Canvass Re-Inspection,Pass w/ Conditions,41.88044719736798,-87.75775504634846
2614653,SU CASA,Food Service,Risk 1 (High),49 E ONTARIO ST,60611,2025-03-27,Complaint Re-Inspection,Pass w/ Conditions,41.89319255965124,-87.62617281400281
2614668,BULSHO RESTAURANT,Food Service,Risk 1 (High),211 W WALTON ST,60610,2025-03-27,Canvass Re-Inspection,Pass,41.899646106425415,-87.63480845253504
2614614,YOLK,Food Service,Risk 1 (High),340 N STATE ST,60654,2025-03-27,Canvass Re-Inspection,Fail,41.88862848778524,-87.62818981183963
2614615,MARIANO'S #8520,Retail,Risk 1 (High),3145 S ASHLAND AVE,60608,2025-03-27,Complaint,Fail,41.836468347729024,-87.66556690213167
2614622,goPuff,Retail,Risk 3 (Low),3118 N HARLEM AVE,60634,2025-03-27,Complaint Re-Inspection,Pass,41.93695159724343,-87.80685732057917
2614611,DIVISION QUICK MART,Retail,Risk 3 (Low),5652 W DIVISION ST,60651,2025-03-27,License,Fail,41.90222162432598,-87.7677718454794
2614705,PEPE'S MEXICAN RESTAURANT,Food Service,Risk 1 (High),131 E 79TH ST,60619,2025-03-27,Canvass,Fail,41.75092109529809,-87.61993681854683
2614667,CHINA CAFE,Food Service,Risk 1 (High),2300-2302 S WENTWORTH AVE,60616,2025-03-27,Complaint Re-Inspection,Pass,41.85093939280557,-87.63212018252484
2614620,ONE WAY FOOD MART,Retail,Risk 2 (Medium),3022 W MADISON,60612,2025-03-27,Canvass,Out of Business,41.88112647453698,-87.70223661787263
2614605,NANCY'S BAKERY AND CAKES,Food Service,Risk 1 (High),5221 S KEDZIE AVE,60632,2025-03-27,Complaint,Pass,41.79833765641688,-87.70354674476064
2614644,Shake A Leg,Food Service,Risk 1 (High),5512-5514 W DIVISION ST,60651,2025-03-27,Canvass,Fail,41.9022683742257,-87.76441235899537
2614666,UNI UNI,Food Service,Risk 1 (High),1415 N MILWAUKEE AVE,60622,2025-03-27,Canvass,Fail,41.90767983641229,-87.67302075505891
2614598,BREW BREW COFFEE LOUNGE,Food Service,Risk 1 (High),3832 W DIVERSEY AVE,60647,2025-03-27,Canvass Re-Inspection,Pass,41.93194600914831,-87.72344452041501
2614639,THE CHICAGO HOTEL COLLECTION MAGNIFICENT MILE,Food Service,Risk 1 (High),166 E SUPERIOR ST,60611,2025-03-27,License Re-Inspection,Fail,41.89586560814865,-87.6230165441443
2614647,NORA  RESTAURANT,Food Service,Risk 1 (High),636 N ST CLAIR ST,60611,2025-03-27,Complaint Re-Inspection,Pass,41.89361391870028,-87.62287233192205
2614618,ELAINE'S CHOP SUEY 1,Food Service,Risk 1 (High),4512 S DAMEN AVE,60609,2025-03-27,Canvass,Fail,41.8105070967972,-87.67531163872825
2614643,TACOS EL REY,Food Service,Risk 1 (High),9625 S EWING AVE,60617,2025-03-27,Canvass,Fail,41.720590461950856,-87.53514240131703
2614634,HOLU,Food Service,Risk 1 (High),2105 S JEFFERSON ST STE 2101,60616,2025-03-27,Canvass,Out of Business,41.85407103506335,-87.64160034330095
2614669,EL POLLO CRIS CRIS#3,Food Service,Risk 1 (High),7023-7025 S PULASKI RD,60629,2025-03-27,Complaint Re-Inspection,Pass,41.76512642177413,-87.72227898862089
2614616,FLIPPIN FLAVORS,Food Service,Risk 1 (High),1848 W 95TH ST,60643,2025-03-27,Canvass,Pass,41.72122967550103,-87.66949200357084
2614665,RENDANG REPUBLIC,Food Service,Risk 1 (High),3355 N CLARK ST,60657,2025-03-27,License Re-Inspection,Pass,41.94319478803317,-87.6531318258463
2614658,MARISCOS ALMADA,Food Service,Risk 1 (High),9485 S EWING AVE,60617,2025-03-27,Canvass,Pass w/ Conditions,41.72306412598412,-87.53647144222067
2614648,CELINA DELI,Retail,Risk 1 (High),5089 S ARCHER AVE,60632,2025-03-27,Canvass,Pass w/ Conditions,41.80081404526975,-87.72840968293507
2614636,BAR LOUIE,Food Service,Risk 1 (High),1325 S HALSTED ST,60607,2025-03-27,Canvass,Pass w/ Conditions,41.86475566339389,-87.64669917908263
2614650,JIMMY JOHNS,Food Service,Risk 1 (High),974 W 35TH PL,60609,2025-03-27,Canvass,Pass w/ Conditions,41.82976433054541,-87.65061989801394
2614662,CASA MADAI,Food Service,Risk 1 (High),2023 S RACINE AVE,60608,2025-03-27,Canvass,Fail,41.85442964724037,-87.65617720487435
2614642,BIG BEAR,Food Service,Risk 1 (High),3334 N MILWAUKEE AVE,60641,2025-03-27,Canvass,Pass,41.94162586513457,-87.72822990010388
2614652,AUGIE'S LINCOLN PARK,Food Service,Risk 3 (Low),1721 W WRIGHTWOOD AVE,60614,2025-03-27,License,Not Ready,41.92862499471828,-87.67161450321166
2614660,KFC,Food Service,Risk 1 (High),10421 S WESTERN AVE,60643,2025-03-27,Canvass,Pass,41.703900878937965,-87.68139649760822
2614632,WEI  DAO CHENG DOU,Food Service,Risk 1 (High),2105 S JEFFERSON ST,60616,2025-03-27,License,Fail,41.85407103506335,-87.64160034330095
2614631,DON PEPE,Food Service,Risk 1 (High),3616 W 26TH ST,60623,2025-03-27,Canvass Re-Inspection,Pass,41.84448352707084,-87.71558453559561
2614626,ELAINE S CHOP SUEY,Food Service,Risk 1 (High),4512 S DAMEN AVE,60609,2025-03-27,License,Not Ready,41.8105070967972,-87.67531163872825
2614633,TAQUERIA MARAVATIO,Food Service,Risk 1 (High),2621 W 59TH ST,60629,2025-03-27,License,Fail,41.78636179591453,-87.68968973170695
2614625,HAROLD'S CHICKEN SHACK #14,Food Service,Risk 2 (Medium),1208 E 53RD ST,60615,2025-03-27,Short Form Complaint,Pass,41.79957000569888,-87.5962391078313
2614613,FUTURE FOCUS DAY CARE,Child or Student Facilities,Risk 1 (High),7101 N WESTERN AVE,60645,2025-03-27,License,Pass,42.01107920049016,-87.69007376393759
2614617,LILY SUPERMARKET,Retail,Risk 1 (High),9863 S EWING AVE,60617,2025-03-27,Canvass,Pass,41.715916201716006,-87.53513061238303
2614635,PARADISE PARK,Food Service,Risk 1 (High),1913-1917 W NORTH AVE,60622,2025-03-27,Canvass,Pass,41.91040566941239,-87.67558657129689
2614606,KLAIRMONT KOLLECTIONS,Food Service,Risk 1 (High),3055-3125 N KNOX AVE,60641,2025-03-27,Canvass,Pass,41.93675405923986,-87.7430103607201
2614641,Avenida Peru Co.,Food Service,Risk 1 (High),3131 N CENTRAL AVE,60634,2025-03-27,Canvass,Fail,41.93769482064946,-87.76631878609123
2614664,AMICI,Food Service,Risk 1 (High),3933 N BROADWAY,60613,2025-03-27,Canvass,Fail,41.95377882546025,-87.64985955666889
2614610,ONE WAY FAST FOOD & GROCERY INC.,Retail,Risk 1 (High),3022 W MADISON,60612,2025-03-27,License,Pass,41.88112647453698,-87.70223661787263
2614663,CEDARS MEDITHERRANEAN KITCHEN,Food Service,Risk 1 (High),1206 E 53RD ST,60615,2025-03-27,Canvass,Pass,41.79956945794282,-87.59631992883017
2614640,THE CHICAGO HOTEL COLLECTION MAGNIFICENT MILE,Food Service,Risk 3 (Low),166 E SUPERIOR ST,60611,2025-03-27,License,Fail,41.89586560814865,-87.6230165441443
2614670,THAI THANK YOU RICE & NOODLES,Food Service,Risk 1 (High),3248 N LINCOLN AVE,60657,2025-03-27,Canvass Re-Inspection,Pass,41.94091910339643,-87.66968716962634
2614597,ROSATI'S PIZZA,Food Service,Risk 1 (High),5905 S ARCHER AVE,60638,2025-03-27,Canvass,Out of Business,41.79549579743945,-87.76305713691046
2614599,ROSATI'S PIZZA,Food Service,Risk 1 (High),5905 S ARCHER AVE,60638,2025-03-27,License,Pass,41.79549579743945,-87.76305713691046
2614600,SUPER LEON,Retail,Risk 1 (High),9800 S AVENUE L,60617,2025-03-27,Canvass,Pass,41.7176287308732,-87.53663822715004
2614607,"KW FOOD MART,INC.",Retail,Risk 1 (High),9249-9253 S HALSTED ST,60620,2025-03-27,Canvass,Fail,41.72548742917202,-87.64317359128398
2614596,BURGUNDY RESTAURANT INC,Food Service,Risk 1 (High),5959 W IRVING PARK RD,60634,2025-03-27,Canvass,Fail,41.95294850745443,-87.77670733646386
2614601,MARIA'S MEXICAN RESTAURANT,Food Service,Risk 1 (High),1905 N HARLEM AVE,60707,2025-03-27,Complaint,Pass,41.914568495012965,-87.80580867011524
2614612,MD FOOD MARKET,Retail,Risk 3 (Low),210 N HOMAN AVE,60624,2025-03-27,License,Pass,41.88497860289015,-87.71127199369
2614637,JR'S JAMAICAN TROPICAL CAFE,Food Service,Risk 1 (High),8010 S ASHLAND AVE,60620,2025-03-27,Canvass,Fail,41.74815353932014,-87.6635265480155
2614619,TABAQ RESTAURANT,Food Service,Risk 1 (High),1245 N CLYBOURN AVE,60610,2025-03-27,License,Pass,41.90478289398331,-87.64076764791562
2614629,TAQUERIA MARAVATIO,Food Service,Risk 1 (High),2621 W 59TH ST,60629,2025-03-27,Complaint,Fail,41.78636179591453,-87.68968973170695
2614604,AUGIE'S LINCOLN PARK,Food Service,Risk 1 (High),1721 W WRIGHTWOOD AVE,60614,2025-03-27,License,Not Ready,41.92862499471828,-87.67161450321166
